"","Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Operation","Product Type","Product Details","Domain","Chemical_Info","Chemical_Product_Number","Value","CV (%)","Measurement","Acre_Info","Organic_Status","Fertilizer_Status"
"8502","CENSUS",2019,"YEAR","STATE","MISSOURI",29,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8503","CENSUS",2019,"YEAR","STATE","MISSOURI",29,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8504","CENSUS",2019,"YEAR","STATE","MISSOURI",29,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,1,24.6,NA,NA,"(NOP USDA CERTIFIED)",NA
"8505","CENSUS",2019,"YEAR","STATE","MISSOURI",29,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8506","CENSUS",2019,"YEAR","STATE","MISSOURI",29,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8507","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,NA,NA,NA,NA,"(NOP USDA CERTIFIED)",NA
"8508","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,4,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8509","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,4,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8510","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,39,52.1,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8511","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,18302,59.1,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8512","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,39,52.1,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8513","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,4,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8514","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,18302,59.1,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8515","CENSUS",2019,"YEAR","STATE","MONTANA",30,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,39,52.1,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8516","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,NA,NA,NA,NA,"(NOP USDA CERTIFIED)",NA
"8517","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,2,69.8,NA,NA,"(NOP USDA CERTIFIED)",NA
"8518","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,2,69.8,NA,NA,"(NOP USDA CERTIFIED)",NA
"8519","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8520","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8521","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8522","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,2,69.8,NA,NA,"(NOP USDA CERTIFIED)",NA
"8523","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8524","CENSUS",2019,"YEAR","STATE","NEBRASKA",31,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8525","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,NA,NA,NA,NA,"(NOP USDA CERTIFIED)",NA
"8526","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,1,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8527","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,1,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8528","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8529","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8530","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8531","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,1,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8532","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8533","CENSUS",2019,"YEAR","STATE","NEVADA",32,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8534","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,1,36.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8535","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,4,15.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8536","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,4,15.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8537","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8538","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,24000,35.4,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8539","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8540","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,4,15.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8541","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,24000,36,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8542","CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8543","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,7,36.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8544","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,10,15.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8545","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,10,15.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8546","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,208,33.3,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8547","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8548","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,208,33.4,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8549","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,10,15.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8550","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8551","CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,208,33.8,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8552","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,NA,NA,NA,NA,"(NOP USDA CERTIFIED)",NA
"8553","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,1,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8554","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,1,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8555","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8556","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8557","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8558","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,1,47.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8559","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8560","CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8561","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,41,40.9,NA,NA,"(NOP USDA CERTIFIED)",NA
"8562","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,36,27.3,NA,NA,"(NOP USDA CERTIFIED)",NA
"8563","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,36,27.3,NA,NA,"(NOP USDA CERTIFIED)",NA
"8564","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,2260,32.6,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8565","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,644155,42.2,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8566","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,2260,32.6,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8567","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,34,28.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8568","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8569","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8570","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,2,95,NA,NA,"(NOP USDA CERTIFIED)",NA
"8571","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8572","CENSUS",2019,"YEAR","STATE","NEW YORK",36,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,NA,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8573","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,4,94.6,NA,NA,"(NOP USDA CERTIFIED)",NA
"8574","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,7,43.9,NA,NA,"(NOP USDA CERTIFIED)",NA
"8575","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,7,43.9,NA,NA,"(NOP USDA CERTIFIED)",NA
"8576","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,300,94.1,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8577","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,87402,75.2,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8578","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,300,94.1,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8579","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,7,43.9,NA,NA,"(NOP USDA CERTIFIED)",NA
"8580","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,87402,75.2,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8581","CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,300,94.1,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8582","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,9,66.3,NA,NA,"(NOP USDA CERTIFIED)",NA
"8583","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,17,50.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8584","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,17,50.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8585","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,315,56.9,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8586","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,68830,85,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8587","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,315,56.9,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8588","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,17,50.7,NA,NA,"(NOP USDA CERTIFIED)",NA
"8589","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,68830,85,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8590","CENSUS",2019,"YEAR","STATE","OHIO",39,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,315,56.9,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8591","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,10,99.5,NA,NA,"(NOP USDA CERTIFIED)",NA
"8592","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,4,95.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8593","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,4,95.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8594","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,880,99.5,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8595","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,161288,99.5,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8596","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,880,99.5,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8597","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,4,95.2,NA,NA,"(NOP USDA CERTIFIED)",NA
"8598","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,161288,99.5,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8599","CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,880,99.5,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8600","CENSUS",2019,"YEAR","STATE","OREGON",41,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","ACRES HARVESTED","ORGANIC STATUS",NA,NA,197,99.5,NA,NA,"(NOP USDA CERTIFIED)",NA
"8601","CENSUS",2019,"YEAR","STATE","OREGON",41,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS",NA,NA,21,42.5,NA,NA,"(NOP USDA CERTIFIED)",NA
"8602","CENSUS",2019,"YEAR","STATE","OREGON",41,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,21,42.5,NA,NA,"(NOP USDA CERTIFIED)",NA
"8603","CENSUS",2019,"YEAR","STATE","OREGON",41,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","PRODUCTION","ORGANIC STATUS",NA,NA,5081,99.5,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8604","CENSUS",2019,"YEAR","STATE","OREGON",41,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,NA,99.5,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
"8605","CENSUS",2019,"YEAR","STATE","OREGON",41,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,5081,99.5,"MEASURED IN CWT",NA,"(NOP USDA CERTIFIED)",NA
"8606","CENSUS",2019,"YEAR","STATE","OREGON",41,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","OPERATIONS WITH SALES","ORGANIC STATUS",NA,NA,19,39.8,NA,NA,"(NOP USDA CERTIFIED)",NA
"8607","CENSUS",2019,"YEAR","STATE","OREGON",41,NA,NA,NA,NA,"STRAWBERRIES",NA,"ORGANIC","SALES","ORGANIC STATUS",NA,NA,505658,59.6,"MEASURED IN $",NA,"(NOP USDA CERTIFIED)",NA
